sample_id,rmse_vt,rmse_euclid,improve_%_euclid_vs_vt
1647,0.0005068924510851502,0.0022998410277068615,-353.71380442660904
1648,0.016872083768248558,0.0031646029092371464,81.24355619899765
1649,0.0004599119711201638,0.0008257391164079309,-79.54286199624856
1650,0.016153916716575623,0.001591407461091876,90.14847303031836
1651,0.008453886955976486,0.0023891059681773186,71.73955623802453
1652,0.0014207412023097277,0.0010056993924081326,29.213048015692287
1653,0.010120511054992676,0.0010129520669579506,89.9910976594591
1654,0.020595761016011238,0.0020792081486433744,89.90467918167222
1655,0.0006142278434708714,0.0021723019890487194,-253.6638740173129
1656,0.024805298075079918,0.002473716624081135,90.02746664243244
1657,0.02720710262656212,0.001844067475758493,93.22211004235945
1658,0.0011531551135703921,0.0017616595141589642,-52.76865123347003
1659,0.007926758378744125,0.0017948716413229704,77.35680140182463
1660,0.06577213108539581,0.0030224276706576347,95.4046985832229
1661,0.007895107381045818,0.0021662411745637655,72.56223290274693
1662,0.020364083349704742,0.0022105725947767496,89.14474784989403
1663,0.010266291908919811,0.001577211543917656,84.63698910223198
1664,0.057256024330854416,0.007913101464509964,86.17944302306805
1665,0.04475381225347519,0.0023548186291009188,94.73828370930468
1666,0.017217811197042465,0.0010862923227250576,93.69088026793696
1667,0.0003697004576679319,0.000768004625570029,-107.73699587423484
1668,0.018807655200362206,0.0024654904846102,86.89102676961225
1669,0.003877463052049279,0.0010977158090099692,71.68984475179684
1670,0.020858267322182655,0.00416033249348402,80.05427569786647
1671,0.020423825830221176,0.0010809182422235608,94.70756237271081
1672,0.0234628114849329,0.0010619736276566982,95.47380061723037
1673,0.014639202505350113,0.0021795369684696198,85.11164137169226
1674,0.0035234265960752964,0.0015414165100082755,56.2523450243645
1675,0.0006953934207558632,0.0010268978076055646,-47.67148731615195
1676,0.0006095184362493455,0.001641731010749936,-169.34886812592458
1677,0.006989321671426296,0.0019526879768818617,72.0618384816162
1678,0.015842806547880173,0.0011225719936192036,92.91431103980405
1679,0.0006680663791485131,0.0013443354982882738,-101.22783292723459
1680,0.003156059654429555,0.0010415479773655534,66.99846986181909
1681,0.0007382152834907174,0.0012868025805801153,-74.31264410460686
1682,0.0029552096966654062,0.0015023498563095927,49.16266488647361
1683,0.010159623809158802,0.0017181303119286895,83.0886424041538
1684,0.013669407926499844,0.0010491148568689823,92.32508925453608
1685,0.007029141765087843,0.0011584180174395442,83.51978012410643
1686,0.017672935500741005,0.002393342088907957,86.4575860095671
1687,0.000858174404129386,0.0011292597046121955,-31.588602370626322
1688,0.004362162202596664,0.0015529263764619827,64.40007718691494
1689,0.008787790313363075,0.0010461258934810758,88.09568893819359
1690,0.0013272666838020086,0.0018273136811330914,-37.674945288457685
1691,0.009557499550282955,0.0018711804877966642,80.42186160976082
1692,0.028262760490179062,0.0015584866050630808,94.48572404472135
1693,0.008673648349940777,0.0013626416912302375,84.28986699602088
1694,0.0008212767424993217,0.0012823807774111629,-56.144781714767014
1695,0.03836376592516899,0.0019853541161864996,94.82492380699196
1696,0.01700117066502571,0.0012647509574890137,92.56080076287671
1697,0.022391244769096375,0.0020436926279217005,90.87280475067175
1698,0.016632456332445145,0.0014525353908538818,91.2668618348748
1699,0.002419061493128538,0.0011598593555390835,52.05333310648557
1700,0.0018540401943027973,0.0012387498281896114,33.186463145298646
1701,0.02166779525578022,0.0015719340881332755,92.74529747717922
1702,0.0007190657779574394,0.0012501940364018083,-73.86365392251626
1703,0.0007054173038341105,0.000907460693269968,-28.641683164176285
1704,0.008454169146716595,0.0010147514985874295,87.99702866293482
1705,0.018389001488685608,0.0021155981812626123,88.49530691783755
1706,0.0009348411113023758,0.0019212837796658278,-105.51982100294981
1707,0.005855042953044176,0.0020452961325645447,65.06778601595357
1708,0.0005976075772196054,0.001506933942437172,-152.1611168196084
1709,0.00962769240140915,0.00199930090457201,79.23385145674447
1710,0.0008865901036188006,0.0015609312104061246,-76.06007593297744
1711,0.0008721997728571296,0.0013549055438488722,-55.343487290425756
1712,0.00060977169778198,0.0010178956435993314,-66.93061462717597
1713,0.01566348969936371,0.0015339410165324807,90.20690122778412
1714,0.004651613533496857,0.0014059331733733416,69.7753658177578
1715,0.0009522147593088448,0.0012006252072751522,-26.087649374993628
1716,0.019993171095848083,0.0018552844412624836,90.72040931738454
1717,0.0044993567280471325,0.001594805857166648,64.55480295948007
1718,0.0026927110739052296,0.0014470313908532262,46.261171302823314
1719,0.009227635338902473,0.0012507160427048802,86.44597453589775
1720,0.0006068549701012671,0.0011390541912987828,-87.69792562327162
1721,0.0016712393844500184,0.0010103803360834718,39.54305134979784
1722,0.013254248537123203,0.001946451491676271,85.31450887556777
1723,0.011077022179961205,0.0024292757734656334,78.06923435938418
1724,0.016241319477558136,0.001281118718907237,92.11197882291168
1725,0.0005263633793219924,0.0006208819104358554,-17.95689720208939
1726,0.008577976375818253,0.0010083188535645604,88.2452596012095
1727,0.04402961581945419,0.0028714463114738464,93.4783752731726
1728,0.0007835532305762172,0.001865571946837008,-138.0912837388434
1729,0.015333706513047218,0.0015767026925459504,89.717406602888
1730,0.001002131262794137,0.0011870727175846696,-18.454813403419
1731,0.001035890425555408,0.0008934892830438912,13.74673796195181
1732,0.018650654703378677,0.0018701020162552595,89.97299533503129
1733,0.028349803760647774,0.002805836498737335,90.10280098117246
1734,0.0008085750741884112,0.0010307542979717255,-27.477871950423754
1735,0.004374837502837181,0.0014189004432410002,67.56678521210264
1736,0.022249992936849594,0.0016787052154541016,92.4552550594367
1737,0.019659312441945076,0.0029533961787819862,84.97711357732737
1738,0.03668513521552086,0.0014886587159708142,95.9420656127215
1739,0.007306024897843599,0.0013498424086719751,81.52425664624235
1740,0.03674754872918129,0.0023834514431655407,93.51398521390904
1741,0.0005423003458417952,0.0014701138716191053,-171.0884994229923
1742,0.007076906505972147,0.002332273405045271,67.04388557701698
1743,0.013946118764579296,0.0011837182100862265,91.51220328047266
1744,0.005921747535467148,0.0008059127139858902,86.39062692181759
1745,0.00020871062588412315,0.0012897574342787266,-517.9644297627473
1746,0.036711353808641434,0.003324759192764759,90.94351243213596
1747,0.00979498028755188,0.0008861763053573668,90.95275048799121
1748,0.00022648979211226106,0.0011524123838171363,-408.81426883812645
1749,0.0036108167842030525,0.0011405127588659525,68.4139952893839
1750,0.0005446872673928738,0.0014110676711425185,-159.06015323360546
1751,0.014055036939680576,0.0016360476147383451,88.3597060424437
1752,0.01780887320637703,0.001151040312834084,93.53670330272618
1753,0.0004690337518695742,0.0009020856232382357,-92.32850913590471
1754,0.000533244397956878,0.001515146461315453,-184.1373421416807
1755,0.004966233856976032,0.0012513677356764674,74.80248066315472
1756,0.0008861960959620774,0.0013976128539070487,-57.70920902248751
1757,0.014297805726528168,0.001999043859541416,86.01852690799558
1758,0.00026289818924851716,0.0008252477273344994,-213.90392134475871
1759,0.013059547170996666,0.0011502206325531006,91.19249221734505
1760,0.010134424082934856,0.0024734672624617815,75.59341070616202
1761,0.024226000532507896,0.0024924089666455984,89.71184300851371
1762,0.038653552532196045,0.0016249081818386912,95.79622550490487
1763,0.0007623234414495528,0.0012059122091159225,-58.18904981342279
1764,0.02284887246787548,0.003543657483533025,84.49088685071808
1765,0.0004319220897741616,0.001328728161752224,-207.63144352507172
1766,0.0008405801490880549,0.0017819127533584833,-111.98606155187214
1767,0.0006724950508214533,0.0013723814627155662,-104.07309466418675
1768,0.000963045924436301,0.0006817849935032427,29.205349766225847
1769,0.015105943195521832,0.0013949007261544466,90.76588128918938
1770,0.00046923148329369724,0.0020100644323974848,-328.3737346446606
1771,0.018094424158334732,0.0014420613879337907,92.03035489698165
1772,0.029154634103178978,0.0026050060987472534,91.06486436962741
1773,0.0007427006494253874,0.0008579646237194538,-15.519573630108999
1774,0.0005002098041586578,0.0006107005174271762,-22.088873934302974
1775,0.01801018789410591,0.0014444439439103007,91.9798507748894
1776,0.0003241076192352921,0.0008014317718334496,-147.27335082453016
1777,0.001379488967359066,0.0009709330624900758,29.616467709413936
1778,0.0013712123036384583,0.0011215346166864038,18.208536060204477
1779,0.05501989275217056,0.0020423049572855234,96.28806081566229
1780,0.002349145244807005,0.0010474860901013017,55.409905242301974
1781,0.009569552727043629,0.0008917984669096768,90.6808761782956
1782,0.0006070320378057659,0.0009230345021933317,-52.05696638504418
1783,0.00011082061246270314,0.0012000604765489697,-982.8856113062866
1784,0.00036056150565855205,0.001530601060949266,-324.5048441620611
1785,0.007749170996248722,0.0013861024053767323,82.11289430999965
1786,0.012191499583423138,0.0009276284254156053,92.39118682659169
1787,0.017387233674526215,0.00552114425227046,68.24598808353356
1788,0.010943220928311348,0.0011455329367890954,89.53203133530099
1789,0.0012564037460833788,0.0013559401268139482,-7.922324408983463
1790,0.0005037598893977702,0.0010777856223285198,-113.94828049480029
1791,0.013811944052577019,0.001978017622604966,85.67893400138195
1792,0.023283159360289574,0.0026001485530287027,88.83249255961503
1793,0.007838058285415173,0.0010418281890451908,86.70808315050584
1794,0.0006887698546051979,0.0008073124336078763,-17.210767579036858
1795,0.00634447205811739,0.0016055791638791561,74.6932581636664
1796,0.0006142760976217687,0.0010530870640650392,-71.43546158279905
1797,0.0009511281386949122,0.0012447398621588945,-30.869838795660325
1798,0.0006639910279773176,0.0010559277143329382,-59.027406885192946
1799,0.01577867567539215,0.0015330534661188722,90.28401686833195
1800,0.005298980046063662,0.0007585061248391867,85.68580898394777
1801,0.02154969982802868,0.001584650482982397,92.64653105818309
1802,0.00048694227007217705,0.0014916816726326942,-206.33645141306488
1803,0.0008192646782845259,0.001143824658356607,-39.616010341801065
1804,0.009043930098414421,0.0026291217654943466,70.9294329169508
1805,0.00830818247050047,0.0012318975059315562,85.17247892475484
1806,0.024549921974539757,0.0016066344687715173,93.45564327506914
1807,0.034068763256073,0.0031976974569261074,90.61399020035682
1808,0.004233080428093672,0.0017709764651954174,58.163410881030806
1809,0.010963824577629566,0.001413719612173736,87.10559802343677
1810,0.019092299044132233,0.0019897124730050564,89.57845532745125
1811,0.011304118670523167,0.0011855351040139794,89.51236147227888
1812,0.0002763507072813809,0.0006068162620067596,-119.5819459919379
1813,0.0013135962653905153,0.001558335148729384,-18.631210334615165
1814,0.00069952174089849,0.0007379365270026028,-5.491578574792514
1815,0.007988372817635536,0.00195465050637722,75.53130591479972
1816,0.009650432504713535,0.0009738937951624393,89.90828861208193
1817,0.0011366683756932616,0.0012725802371278405,-11.957037269741491
1818,0.012075205333530903,0.0037020393647253513,69.34181023705823
1819,0.0024774721823632717,0.0011227680370211601,54.680902350356334
1820,0.0065051112323999405,0.0016838929150253534,74.11431018458919
1821,0.000986499828286469,0.0011033235350623727,-11.842242979443979
1822,0.00041101244278252125,0.0009699624497443438,-135.99345115146426
1823,0.0009214455494657159,0.0016216186340898275,-75.98637643539881
1824,0.029745234176516533,0.0013401590986177325,95.49454177560077
1825,0.021242674440145493,0.00192078307736665,90.95790370610663
1826,0.02051536552608013,0.0018537286669015884,90.96419381144013
1827,0.006598127540200949,0.0010833307169377804,83.58124011436433
1828,0.0005012783803977072,0.0007519134087488055,-49.999169653448114
1829,0.0008665681816637516,0.002811698243021965,-224.46359101012234
1830,0.022449957206845284,0.0014554975787177682,93.51670220908423
1831,0.0073651522397994995,0.001055523636750877,85.66867862005934
1832,0.017597569152712822,0.0013872279087081552,92.11693446071516
1833,0.01486986130475998,0.0020517623052001,86.20187327903771
1834,0.009667019359767437,0.0007940820069052279,91.78565824407133
1835,0.011317739263176918,0.001018804614432156,90.99816145564607
1836,0.02579609490931034,0.0020464053377509117,92.06699562136829
1837,0.0005053674685768783,0.001171462470665574,-131.8040915151083
1838,0.035083357244729996,0.005157104693353176,85.30042419192694
1839,0.0008599566644988954,0.0009886372135952115,-14.963608546677564
1840,0.02327856980264187,0.0017804584931582212,92.35151253201272
1841,0.018107948824763298,0.0014658458530902863,91.90495915249807
1842,0.023695655167102814,0.0015706722624599934,93.37147568903558
1843,0.0008718323661014438,0.0011938853422179818,-36.93978203484902
1844,0.0007806512294337153,0.0017638388089835644,-125.94453722997507
1845,0.015301630832254887,0.0017928864108398557,88.28303707377782
1846,0.03764209896326065,0.002095077419653535,94.43421733032818
1847,0.008879110217094421,0.0015335073694586754,82.729042293747
1848,0.009319143369793892,0.0013405362842604518,85.61524131647464
1849,0.01312719564884901,0.001028836122713983,92.16255968786588
1850,0.03456370159983635,0.0019985914696007967,94.21765789532093
1851,0.0033256399910897017,0.0015991863328963518,51.91342605633372
1852,0.015335304662585258,0.001676179119385779,89.0698022820115
1853,0.00013529963325709105,0.0010459726909175515,-673.0787283061204
1854,0.004228286445140839,0.0011387099511921406,73.0692334425109
1855,0.0004357998841442168,0.0008705743821337819,-99.76471146744053
1856,0.0005998792476020753,0.001965646166354418,-227.6736396424861
1857,0.01839354634284973,0.001489940332248807,91.89965705690572
1858,0.0018341739196330309,0.0015097899595275521,17.685561682914113
1859,0.01018306240439415,0.0017516948282718658,82.79795645420023
1860,0.0004948233836330473,0.0010113707976415753,-104.39025924201033
1861,0.001834782655350864,0.00123652967158705,32.60620442933872
1862,0.017587974667549133,0.0017139352858066559,90.2550730308276
1863,0.003367377445101738,0.0009925429476425052,70.52474916966828
1864,0.03521745651960373,0.0024120796006172895,93.15089776512929
1865,0.018436899408698082,0.0020152884535491467,89.06926587944027
1866,0.022502988576889038,0.001973163103684783,91.23155087665302
1867,0.005668008700013161,0.0008860229281708598,84.36800336928765
1868,0.00813879631459713,0.0012869563652202487,84.18738697571365
1869,0.0050199516117572784,0.0012276405468583107,75.54477328549363
1870,0.010646197013556957,0.0011307273525744677,89.37904913812528
1871,0.020844899117946625,0.0014070527395233512,93.2498942187519
1872,0.018696099519729614,0.0020775196608155966,88.88795141728835
1873,0.0022532737348228693,0.000752609979826957,66.5992653772218
1874,0.018402444198727608,0.0015763294650241733,91.43412989646504
1875,0.006170044187456369,0.0012090549571439624,80.40443599405653
1876,0.026106636971235275,0.001985575770959258,92.3943640306067
1877,0.040250230580568314,0.001420364249497652,96.4711649350201
1878,0.0017357377801090479,0.0016597126377746463,4.37999006312033
1879,0.023478969931602478,0.0018386285519227386,92.16904081311654
1880,0.03140631690621376,0.0026858323253691196,91.44811429399986
1881,0.00046828557970002294,0.0012199896154925227,-160.52256716271404
1882,0.07403647154569626,0.003617149544879794,95.11436799956303
1883,0.003849102184176445,0.0009132358827628195,76.27405457615939
1884,0.004306335002183914,0.0007960423827171326,81.51462013223369
1885,0.009989101439714432,0.0018244273960590363,81.73582070532511
1886,0.0021801672410219908,0.0012003317242488265,44.9431354570954
1887,0.027064790949225426,0.00182972417678684,93.23946679968131
1888,0.02430429309606552,0.003387153148651123,86.0635603095978
1889,0.004031707067042589,0.001791969407349825,55.55308512977274
1890,0.0005427474388852715,0.0008137162076309323,-49.92538864908131
1891,0.0005380252259783447,0.0010159509256482124,-88.82960792637779
1892,0.000483911921037361,0.0012432443909347057,-156.91542929969796
1893,0.01734086498618126,0.0011573066003620625,93.3261310654482
1894,0.008671838790178299,0.0012004370801150799,86.15706414726871
1895,0.04247609153389931,0.002829825272783637,93.33783977874097
1896,0.0320439450442791,0.001519370125606656,95.25847980184794
1897,0.03049410507082939,0.0021743271499872208,92.86968039932454
1898,0.03413677215576172,0.002620621817186475,92.3231704328923
1899,0.012502700090408325,0.0009765378781594336,92.18938411687171
1900,0.006568348500877619,0.0011861900566145778,81.94081728039406
1901,0.014442980289459229,0.0015768486773595214,89.08224863118342
1902,0.0006287978030741215,0.001243632985278964,-97.77947350025525
1903,0.009056047536432743,0.0012606257805600762,86.07973537738908
1904,0.000570666219573468,0.0012750305468216538,-123.42842485759249
1905,0.022934624925255775,0.0016733943484723568,92.70363324077458
1906,0.024864422157406807,0.00118937436491251,95.21656140514662
1907,0.0006643021479249001,0.0011058723321184516,-66.47128643316664
1908,0.003058287315070629,0.001309969462454319,57.166566510258306
1909,0.029433635994791985,0.001821009092964232,93.81316975509048
1910,0.011809032410383224,0.0022686754819005728,80.78864208456486
1911,0.023760180920362473,0.002812090329825878,88.16469310510358
1912,0.01706312969326973,0.0009266360430046916,94.56936646085576
1913,0.016012806445360184,0.0010836815927177668,93.23240684043806
1914,0.011888593435287476,0.0016765485052019358,85.89783967980082
1915,0.0007844297797419131,0.0011364355450496078,-44.87409503687735
1916,0.0007106721750460565,0.001963285729289055,-176.2575764837345
1917,0.03192199394106865,0.00163923145737499,94.86488387489256
1918,0.013613644056022167,0.0012577405432239175,90.7611765155917
1919,0.00106665154453367,0.001120766275562346,-5.073327953750932
1920,0.003929685801267624,0.0009107687510550022,76.82336965643809
1921,0.0012711732415482402,0.001084611052647233,14.676377904794299
1922,0.016124302521348,0.0015087126521393657,90.64323773975144
1923,0.0016587332356721163,0.0016224343562498689,2.188349435565247
1924,0.018016349524259567,0.002038419246673584,88.68572545833635
1925,0.020611843094229698,0.0010774184484034777,94.77281849844458
1926,0.0007471612188965082,0.0011008798610419035,-47.34167576234618
1927,0.013418552465736866,0.0020616608671844006,84.63574313775622
1928,0.028835589066147804,0.0030126897618174553,89.55218235423604
1929,0.014041784219443798,0.001081398339010775,92.29871131023121
1930,0.026224547997117043,0.0017175234388560057,93.45070336396523
1931,0.0009638029150664806,0.000850754207931459,11.729442321714648
1932,0.009221873246133327,0.0009795671794563532,89.37778524812344
1933,0.014205110259354115,0.001390337129123509,90.21241578107363
1934,0.01411380060017109,0.0016795624978840351,88.0998566839277
1935,0.01956428773701191,0.0010863867355510592,94.44709283006357
1936,0.02101283147931099,0.002133500762283802,89.84667646869538
1937,0.0011184461181983352,0.0015212601283565164,-36.01550430045793
1938,0.002122625010088086,0.0011074233334511518,47.827650731229646
1939,0.004570912569761276,0.0011823649983853102,74.13284587964914
1940,0.01235983520746231,0.0010716707911342382,91.3294087335363
1941,0.017533481121063232,0.001541483448818326,91.20834340261956
1942,0.0031216409988701344,0.0009875178802758455,68.36542442526454
1943,0.0005682769697159529,0.0012720898957923055,-123.85033396472895
1944,0.0024645074736326933,0.0008927580784074962,63.7753957495888
1945,0.02791321836411953,0.001279581687413156,95.41585756369776
1946,0.018213799223303795,0.0017566749593243003,90.35525241773688
1947,0.01837226375937462,0.004166310653090477,77.32282364094732
1948,0.03069208189845085,0.0014163819141685963,95.38518788067636
1949,0.0007366998470388353,0.0010787609498947859,-46.43154247507307
1950,0.0005912524648010731,0.001347517827525735,-127.9090416477193
1951,0.019709033891558647,0.0021943149622529745,88.86645091172399
1952,0.0213300883769989,0.0017416133778169751,91.83494532252676
1953,0.009954879060387611,0.0009552953415550292,90.40374738192078
1954,0.020474908873438835,0.0021390486508607864,89.55282944125234
1955,0.000583211483899504,0.0010412847623229027,-78.54325408257891
1956,0.0010293003870174289,0.001835941686294973,-78.36791947890389
1957,0.013705439865589142,0.0012115086428821087,91.16038116488693
1958,0.0004934321623295546,0.0012606382369995117,-155.48359666971157
1959,0.04018276184797287,0.003939326386898756,90.19647678100192
1960,0.0014739898033440113,0.001858594361692667,-26.09275567681564
1961,0.00027293749735690653,0.0019053661962971091,-598.0961607574927
1962,0.01893376000225544,0.001206194399856031,93.62939848900251
1963,0.011905580759048462,0.001457519014365971,87.75768234459451
1964,0.0099787013605237,0.0020361694041639566,79.59484574801381
1965,0.03260844200849533,0.0021603901404887438,93.37475203243487
1966,0.006742272060364485,0.0011434989282861352,83.03985779751052
1967,0.000299676728900522,0.0006735938950441778,-124.7735071948289
1968,0.021850747987627983,0.0011942978017032146,94.53429327305054
1969,0.014353524893522263,0.003181484993547201,77.83481745476088
1970,0.0006000932771712542,0.0011901836842298508,-98.33311395469373
1971,0.01010452676564455,0.001207941328175366,88.04554278422194
1972,0.009937675669789314,0.001651486847549677,83.38155819067393
1973,0.015662293881177902,0.0008369626011699438,94.6561939875083
1974,0.019704055041074753,0.0015555628342553973,92.10536698190424
1975,0.024629132822155952,0.0017798988847061992,92.77319709757397
1976,0.018002795055508614,0.0012373331701382995,93.12699407367325
1977,0.018895694985985756,0.001991051947697997,89.46293348792244
1978,0.018557585775852203,0.0017239715671166778,90.71015169296929
1979,0.01454136986285448,0.001049022190272808,92.78594657109737
1980,0.01078448724001646,0.0013022111961618066,87.92514499707387
1981,0.016831323504447937,0.001381036126986146,91.79484532194314
1982,0.021508438512682915,0.0020975701045244932,90.2476876497097
1983,0.00045806958223693073,0.001236014999449253,-169.8312757889318
1984,0.031427618116140366,0.0020672986283898354,93.42203210665097
1985,0.0006004324532113969,0.0011263074120506644,-87.58270062699182
1986,0.019453508779406548,0.0016078614862635732,91.7348509957083
1987,0.0006010730285197496,0.0011952146887779236,-98.84683409150568
1988,0.009349258616566658,0.000925928819924593,90.09623266614068
1989,0.015644600614905357,0.0012013748055323958,92.32083428636078
1990,0.01761687360703945,0.0012927768984809518,92.66171212756507
1991,0.009593420661985874,0.0013585875276476145,85.83834091744326
1992,0.010043129324913025,0.001563830068334937,84.42885659851075
1993,0.0011062653502449393,0.0007778664585202932,29.685363584340895
1994,0.0006329315947368741,0.00164214672986418,-159.45090147575166
1995,0.0005912151536904275,0.0007022987701930106,-18.789034012625862
1996,0.0004143852856941521,0.0010539726354181767,-154.3460567402068
1997,0.0018449632916599512,0.001174412784166634,36.34492405139183
1998,0.019212162122130394,0.0014837802154943347,92.27687020864798
1999,0.020602334290742874,0.001772907911799848,91.39462602783605
2000,0.02443709596991539,0.0014888315927237272,93.90749377300925
2001,0.0005607422208413482,0.0010219134856015444,-82.24300699986816
2002,0.0010264741722494364,0.0023148013278841972,-125.50994357280271
2003,0.0010718369157984853,0.0010538126807659864,1.681621033014629
2004,0.008652446791529655,0.0011927647283300757,86.2147117696247
2005,0.009026858024299145,0.0010018738685175776,88.90118946470994
2006,0.019491862505674362,0.002149474574252963,88.97245158323406
2007,0.004029932897537947,0.0011779841734096408,70.76913675567621
2008,0.01271799486130476,0.001234310446307063,90.29477161556754
2009,0.0072000534273684025,0.0019715421367436647,72.61767350259186
2010,0.00017866581038106233,0.0011440446833148599,-540.3265826134002
2011,0.00827325601130724,0.001204026979394257,85.44675785926175
2012,0.03304187208414078,0.0020079202950000763,93.9231037187416
2013,0.0008398745558224618,0.0011110140476375818,-32.28333203007544
2014,0.03076285682618618,0.0023986289743334055,92.20284062430231
2015,0.004360600374639034,0.001160769839771092,73.38050404123572
2016,0.0014619346475228667,0.0008960376726463437,38.70877370943381
2017,0.002015742240473628,0.0011322700884193182,43.82862718640251
2018,0.002526557072997093,0.0019211886683478951,23.960210947916014
2019,0.006882652640342712,0.0018337239744141698,73.35730755320473
2020,0.0004296598199289292,0.0012639963533729315,-194.1853747553489
2021,0.003228418994694948,0.0007124745170585811,77.93116324093447
2022,0.023279966786503792,0.0033904181327670813,85.43632744533387
2023,0.019243385642766953,0.00163040601182729,91.52744718102458
2024,0.03683489188551903,0.004078601952642202,88.92734104878721
2025,0.048942845314741135,0.0015708637656643987,96.79041184358937
2026,0.0004735941474791616,0.0010581639362499118,-123.43264600036999
2027,0.0009970486862584949,0.0019478207686915994,-95.35864141673629
2028,0.007617407478392124,0.000963871309068054,87.34646515004377
2029,0.0003077062137890607,0.0011717991437762976,-280.8175098379444
2030,0.03234255686402321,0.008223861455917358,74.57263044712758
2031,0.0008370334981009364,0.0009770849719643593,-16.731883970456757
2032,0.0010353598045185208,0.0012088770745322108,-16.75912751188853
2033,0.01002069003880024,0.0012657790211960673,87.36834472308156
2034,0.008940190076828003,0.0015712706372141838,82.42463947035094
2035,0.025137625634670258,0.0020934997592121363,91.67184764959877
2036,0.01264510303735733,0.0012208417756482959,90.34533943341523
2037,0.0007671362836845219,0.0010760243749246001,-40.26508684400266
2038,0.000924623862374574,0.0009101679897867143,1.5634327817476434
2039,0.026781227439641953,0.0023990757763385773,91.04194987830225
2040,0.00035977509105578065,0.0009783903369680047,-171.94498995953617
2041,0.02989465929567814,0.0029427942354232073,90.15612050561083
2042,0.015875566750764847,0.0013341945596039295,91.59592484812796
2043,0.012695413082838058,0.001683092792518437,86.74251257203198
2044,0.03178555145859718,0.0013421006733551621,95.77763917023395
2045,0.00041130644967779517,0.0015294174663722515,-271.8437833522699
2046,0.01503270398825407,0.0017426921986043453,88.40732711260671
2047,0.014185957610607147,0.0016425536014139652,88.421270897708
2048,0.02691003680229187,0.0018243216909468174,93.22066444842747
2049,0.000533962796907872,0.001331388601101935,-149.34107906364818
2050,0.007997887209057808,0.0015238510677590966,80.94682972219506
2051,0.009770262986421585,0.0020447003189474344,79.07220795817042
2052,0.021345196291804314,0.0017236217390745878,91.92501340146664
2053,0.008370929397642612,0.0018766201101243496,77.58169945348419
2054,0.0005027359584346414,0.0012311969185248017,-144.8993147236496
2055,0.02205520309507847,0.002833056729286909,87.15470123786508
2056,0.006946846377104521,0.0018147261580452323,73.87697869978824
2057,0.019210314378142357,0.0016290380153805017,91.51998252486054
2058,0.0008995681419037282,0.0006490094820037484,27.853216221196774
2059,0.002708233892917633,0.0027864694129675627,-2.8888021904473304
2060,0.0003585730155464262,0.002012144774198532,-461.1534282691933
2061,0.02181948535144329,0.002017827006056905,90.75217873169977
2062,0.002519833855330944,0.0013264823937788606,47.358339064849595
2063,0.02029573544859886,0.001508321613073349,92.56828303749319
2064,0.030966192483901978,0.0028282948769629,90.86650746829183
2065,0.0008774403831921518,0.003493744181469083,-298.1745364599019
2066,0.017428886145353317,0.0014006169512867928,91.96381833855834
2067,0.0007123617106117308,0.0009937096619978547,-39.49509733609478
2068,0.014827174134552479,0.0013013975694775581,91.22288874076769
2069,0.0039234827272593975,0.0015790506731718779,59.75385178075185
2070,0.0076451171189546585,0.0007657195092178881,89.98420170412733
2071,0.01682838797569275,0.0018905301112681627,88.76582763074788
2072,0.0048401751555502415,0.0013284393353387713,72.55389953107408
2073,0.010541759431362152,0.001362923183478415,87.07119818827988
2074,0.039096977561712265,0.0015034121461212635,96.15465889988616
2075,0.04173345863819122,0.0032488100696355104,92.21533470608495
2076,0.0007825534557923675,0.0017658552387729287,-125.65298567730406
2077,0.009000340476632118,0.0010861038463190198,87.93263599284678
2078,0.027138760313391685,0.0019113876624032855,92.95698240722633
2079,0.0043074386194348335,0.001135178143158555,73.64609819921336
2080,0.0112137570977211,0.001267614308744669,88.69590005753525
2081,0.009284230880439281,0.00165814277715981,82.14022465259117
2082,0.03768016770482063,0.0016105627873912454,95.72570164505278
2083,0.00939461961388588,0.0016708577750250697,82.21473732286533
2084,0.00044717968557961285,0.00129790382925421,-190.24212619799758
2085,0.01892169378697872,0.0014474476920440793,92.35032704120988
2086,0.012471485882997513,0.0011888479348272085,90.46747158369757
2087,0.004181220196187496,0.0010031890124082565,76.007266632763
2088,0.0159364715218544,0.0011767136165872216,92.61622238084696
2089,0.012780623510479927,0.001511038513854146,88.17711425818241
2090,0.02341775968670845,0.0012474874965846539,94.67289990921105
2091,0.021814312785863876,0.0014134709490463138,93.52044245511381
2092,0.021635660901665688,0.0012572258710861206,94.18910345405155
2093,0.012966899201273918,0.0017243417678400874,86.70197290854469
2094,0.0007900235359556973,0.0007787052891217172,1.4326467889291234
2095,0.03089338168501854,0.009295070543885231,69.9124212449299
2096,0.019221115857362747,0.0021333456970751286,88.90103096097333
2097,0.0002770731516648084,0.0006723697879351676,-142.66868964694413
2098,0.0004383940831758082,0.0012643479276448488,-188.4044229341859
2099,0.019185667857527733,0.0024257234763354063,87.35658568040306
2100,0.011526888236403465,0.0009527900256216526,91.73419567364282
2101,0.01874803937971592,0.0016723563894629478,91.07983316813853
2102,0.018496334552764893,0.0032092116307467222,82.64947239995996
2103,0.010309654287993908,0.0011122043943032622,89.21201076072359
2104,0.000859239196870476,0.0007609179010614753,11.442831757754835
2105,0.0010250784689560533,0.000996774178929627,2.7611827636609876
2106,0.0008324820664711297,0.0009453633101657033,-13.559600633498132
